Desert Mines and Metals,DSN.AX,ASX,Australia
DSQ Holdings Ltd,DSQ.AX,ASX,Australia
Data3 Limited,DTL.AX,ASX,Australia
Dart Mining NL,DTM.AX,ASX,Australia
DUET Group,DUE.AX,ASX,Australia
Diversified United I,DUI.AX,ASX,Australia
Energy Technologies Limited,DUL.AX,ASX,Australia
Duorado Resources Limited,DUO.AX,ASX,Australia
Diversa Limited,DVA.AX,ASX,Australia
Devine Limited,DVN.AX,ASX,Australia
DWS Ltd,DWS.AX,ASX,Australia
Deutsche Office Trust,DXS.AX,ASX,Australia
Dyesol Ltd,DYE.AX,ASX,Australia
Deep Yellow Limited,DYL.AX,ASX,Australia
E & A Ltd,EAL.AX,ASX,Australia
Echo Resources Limited,EAR.AX,ASX,Australia
Eumundi Group Limited,EBG.AX,ASX,Australia
eBet Ltd,EBT.AX,ASX,Australia
Global Strategic Metals NL,ECM.AX,ASX,Australia
Eco Quest Limited,ECQ.AX,ASX,Australia
ECSI Limited,ECS.AX,ASX,Australia
Eden Energy Limited,EDE.AX,ASX,Australia
Stratos Resources Ltd,EDM.AX,ASX,Australia
Hughes Drilling Ltd,EDS.AX,ASX,Australia
East Energy Resources Limited,EER.AX,ASX,Australia
Eastern Iron Limited,EFE.AX,ASX,Australia
Eftel Limited,EFT.AX,ASX,Australia
Environmental Group,EGL.AX,ASX,Australia
Empire Oil & Gas NL,EGO.AX,ASX,Australia
Emeco Holdings Limited,EHL.AX,ASX,Australia
Energio Ltd.,EIO.AX,ASX,Australia
Elders Limited,ELD.AX,ASX,Australia
ELK Petroleum Limited,ELK.AX,ASX,Australia
Elemental Minerals Limited,ELM.AX,ASX,Australia
Elementos Ltd.,ELT.AX,ASX,Australia
Ellex Medical Lasers Limited,ELX.AX,ASX,Australia
Energy and Minerals,EMA.AX,ASX,Australia
Embelton Limited,EMB.AX,ASX,Australia
Energy Metals Limited,EME.AX,ASX,Australia
Emergent Resources Limited,EMG.AX,ASX,Australia
Electrometals Techno,EMM.AX,ASX,Australia
Emerald Oil & Gas NL,EMR.AX,ASX,Australia
Eastland Medical Systems Ltd.,EMS.AX,ASX,Australia
Emu Nickel Limited,EMU.AX,ASX,Australia
Eneabba Gas Limited,ENB.AX,ASX,Australia
Energy Developments Limited,ENE.AX,ASX,Australia
Eagle Nickel Limited,ENL.AX,ASX,Australia
Encounter Resources Ltd.,ENR.AX,ASX,Australia
Enterprise Metals Limited,ENT.AX,ASX,Australia
Envestra Limited,ENV.AX,ASX,Australia
Endocoal Ltd.,EOC.AX,ASX,Australia
Energy One Limited,EOL.AX,ASX,Australia
Electro Optic Systems,EOS.AX,ASX,Australia
Empired Ltd.,EPD.AX,ASX,Australia
European Gas Limited,EPG.AX,ASX,Australia
E-pay Asia Limited,EPY.AX,ASX,Australia
Easton Investments Ltd,EQF.AX,ASX,Australia
Equity Trustees Limited,EQT.AX,ASX,Australia
Equatorial Resources Ltd.,EQX.AX,ASX,Australia
Energy Resources,ERA.AX,ASX,Australia
World Oil Resources Ltd,ERH.AX,ASX,Australia
Enerji Ltd,ERJ.AX,ASX,Australia
Empire Resources Limited,ERL.AX,ASX,Australia
Emmerson Resources Limited,ERM.AX,ASX,Australia
Erongo Energy Limited,ERN.AX,ASX,Australia
ERO Mining Ltd,ERO.AX,ASX,Australia
Environmental Clean,ESI.AX,ASX,Australia
Esperance Minerals Ltd.,ESM.AX,ASX,Australia
Entellect Solutions Limited,ESN.AX,ASX,Australia
eServGlobal Ltd,ESV.AX,ASX,Australia
OTOC Ltd,ESW.AX,ASX,Australia
Entek Energy Ltd.,ETE.AX,ASX,Australia
Eurogold Limited,EUG.AX,ASX,Australia
Energy Ventures Limited,EVE.AX,ASX,Australia
PanTerra Gold Limited,EVG.AX,ASX,Australia
EnviroMission Limited,EVM.AX,ASX,Australia
EVZ Ltd,EVZ.AX,ASX,Australia
Energy World Corporation Ltd.,EWC.AX,ASX,Australia
Excela Ltd.,EXA.AX,ASX,Australia
Exoma Energy Limited,EXE.AX,ASX,Australia
Excelsior Gold Limited,EXG.AX,ASX,Australia
Excalibur Mining,EXM.AX,ASX,Australia
Elixir Petroleum Limited,EXR.AX,ASX,Australia
Exco Resources Ltd,EXS.AX,ASX,Australia
Birimian Gold Ltd,EYE.AX,ASX,Australia
Ezenet Limited,EZE.AX,ASX,Australia
Euroz Limited,EZL.AX,ASX,Australia
Facilitate Digital H,FAC.AX,ASX,Australia
Fantastic Holdings Limited,FAN.AX,ASX,Australia
FAR Ltd,FAR.AX,ASX,Australia
Fairstar Resources Limited,FAS.AX,ASX,Australia
Fletcher Building Ltd.,FBU.AX,ASX,Australia
Falcon Minerals Limited,FCN.AX,ASX,Australia
Ferrum Crescent Ltd,FCR.AX,ASX,Australia
MaxSec Group Ltd,FCS.AX,ASX,Australia
Fe Ltd.,FEL.AX,ASX,Australia
Tempo Australia Limited,FER.AX,ASX,Australia
Firstfolio Limited,FFF.AX,ASX,Australia
FFI Holdings Limited,FFI.AX,ASX,Australia
Forge Group Limited,FGE.AX,ASX,Australia
Flat Glass Industries Limited,FGI.AX,ASX,Australia
Fission Energy Limited,FIS.AX,ASX,Australia
FKP Property Group,FKP.AX,ASX,Australia
Folkestone Limited,FLK.AX,ASX,Australia
Frankland River Oliv,FLR.AX,ASX,Australia
Lamboo Resources Ltd,FLS.AX,ASX,Australia
Flight Centre Limited,FLT.AX,ASX,Australia
Fortescue Metals Group Ltd,FMG.AX,ASX,Australia
Focus Minerals Limited,FML.AX,ASX,Australia
Flinders Mines Limited,FMS.AX,ASX,Australia
Finders Resources Limited,FND.AX,ASX,Australia
Freedom Nutritional,FNP.AX,ASX,Australia
Frontier Resources Limited,FNT.AX,ASX,Australia
Fisher & Paykel Appl,FPA.AX,ASX,Australia
Forest Place Group Limited,FPG.AX,ASX,Australia
