PPR,PP.MI,Milan,Italy
Piquadro S.p.A.,PQ.MI,Milan,Italy
Premuda,PR.MI,Milan,Italy
Pramac,PRA.MI,Milan,Italy
Prima Industrie SPA,PRI.MI,Milan,Italy
Pierrel,PRL.MI,Milan,Italy
Banca Profilo,PRO.MI,Milan,Italy
Prelios SpA,PRS.MI,Milan,Italy
Esprinet,PRT.MI,Milan,Italy
Prysmian,PRY.MI,Milan,Italy
Poligraf. S. F.,PSF.MI,Milan,Italy
Ratti,RAT.MI,Milan,Italy
Rcf Group,RCF.MI,Milan,Italy
Rcs Mediagroup,RCS.MI,Milan,Italy
Rcs Mediagroup,RCSR.MI,Milan,Italy
Rdb,RDB.MI,Milan,Italy
Recordati Ord,REC.MI,Milan,Italy
Reply,REY.MI,Milan,Italy
Richard-Ginori 1735,RG.MI,Milan,Italy
Ceramiche Ricchetti,RIC.MI,Milan,Italy
Reno de Medici SPA,RM.MI,Milan,Italy
Risanamento,RN.MI,Milan,Italy
Renault SA,RNO.MI,Milan,Italy
Rosss,ROS.MI,Milan,Italy
RWE AG,RWE.MI,Milan,Italy
Il Sole 24 Ore,S24.MI,Milan,Italy
Sabaf,SAB.MI,Milan,Italy
Sanofi,SANF.MI,Milan,Italy
Banco Santander SA,SANT.MI,Milan,Italy
Sap AG,SAP.MI,Milan,Italy
Sat,SAT.MI,Milan,Italy
Save SpA,SAVE.MI,Milan,Italy
Safilo Group,SFL.MI,Milan,Italy
SAES Getters SPA,SG.MI,Milan,Italy
SAES Getters SPA,SGR.MI,Milan,Italy
Siemens AG,SIE.MI,Milan,Italy
Societa Iniziative,SIS.MI,Milan,Italy
Snai,SNA.MI,Milan,Italy
Sogefi,SO.MI,Milan,Italy
Sol,SOL.MI,Milan,Italy
Sopaf,SPF.MI,Milan,Italy
Saipem,SPM.MI,Milan,Italy
Saipem,SPMR.MI,Milan,Italy
Banca Popolare di Spoleto,SPO.MI,Milan,Italy
Snam SpA,SRG.MI,Milan,Italy
Servizi Italia,SRI.MI,Milan,Italy
Sorin,SRN.MI,Milan,Italy
Saras,SRS.MI,Milan,Italy
Screen Service,SSB.MI,Milan,Italy
Sadi Servizi Industriali SPA,SSI.MI,Milan,Italy
Societa Sportiva Lazio SPA,SSL.MI,Milan,Italy
Stefanel SPA,STEF.MI,Milan,Italy
Stefanel SPA,STEFR.MI,Milan,Italy
STMicroelectronics NV,STM.MI,Milan,Italy
Ansaldo Sts,STS.MI,Milan,Italy
Tas,TAS.MI,Milan,Italy
TBS Group S.p.A,TBS.MI,Milan,Italy
Telefonica SA,TEF.MI,Milan,Italy
Tenaris SA,TEN.MI,Milan,Italy
Ternienergia,TER.MI,Milan,Italy
Tesmec S.p.A.,TES.MI,Milan,Italy
Trevi Finanziaria Industriale,TFI.MI,Milan,Italy
Tamburi,TIP.MI,Milan,Italy
Tiscali,TIS.MI,Milan,Italy
Telecom Italia SpA,TIT.MI,Milan,Italy
Telecom Italia SpA,TITR.MI,Milan,Italy
Telecom Italia Media SPA,TME.MI,Milan,Italy
Telecom Italia Media SPA,TMER.MI,Milan,Italy
Tod'S,TOD.MI,Milan,Italy
Total SA,TOT.MI,Milan,Italy
Terna,TRN.MI,Milan,Italy
Txt E-Solutions,TXT.MI,Milan,Italy
UBI Banca,UBI.MI,Milan,Italy
UniCredit SpA,UCG.MI,Milan,Italy
UniCredit SpA,UCGR.MI,Milan,Italy
Unilever NV,UNA.MI,Milan,Italy
Unipol Gruppo Finanziario Spa,UNI.MI,Milan,Italy
