Artfest International, Inc.,ARTS,OTC Markets,United States of America
Art's-Way Manufacturing Co. In,ARTW,NasdaqCM,United States of America
Arotech Corporation,ARTX,NasdaqGM,United States of America
Aruba Networks, Inc.,ARUN,NasdaqGS,United States of America
AuraSound, Inc.,ARUZ,OTC Markets,United States of America
Arrow Electronics, Inc.,ARW,NYSE,United States of America
Arrow Resources Development, I,ARWD,OTC Markets,United States of America
Arrowhead Research Corp.,ARWR,NasdaqCM,United States of America
Aeroflex Holding Corp.,ARX,NYSE,United States of America
Arrayit Corporation,ARYC,OTC Markets,United States of America
ARYx Therapeutics, Inc.,ARYX,OTC Markets,United States of America
ASA Gold and Precious Metals L,ASA,NYSE,United States of America
ASAP Expo, Inc.,ASAE,OTC Markets,United States of America
AssuranceAmerica Corp.,ASAM,OTC Markets,United States of America
ASB Bancorp, Inc.,ASBB,NasdaqGM,United States of America
Associated Banc-Corp,ASBC,NasdaqGS,United States of America
Ameriana Bancorp,ASBI,NasdaqCM,United States of America
Ameristar Casinos Inc.,ASCA,NasdaqGS,United States of America
Aristocrat Group Corp.,ASCC,OTC BB,United States of America
Ascent Capital Group, Inc.,ASCMA,NasdaqGS,United States of America
Ascend Acquisition Corp.,ASCQ,OTC BB,United States of America
American Science & Engineering,ASEI,NasdaqGS,United States of America
American Standard Energy Corp.,ASEN,OTC BB,United States of America
Asta Funding Inc.,ASFI,NasdaqGS,United States of America
Atlantic Southern Financial Gr,ASFN,OTC Markets,United States of America
On Assignment Inc.,ASGN,NYSE,United States of America
Ashland Inc.,ASH,NYSE,United States of America
American Safety Insurance Hold,ASI,NYSE,United States of America
AsiaInfo-Linkage, Inc.,ASIA,NasdaqGS,United States of America
Alaska Pacific Energy Corp.,ASKE,OTC Markets,United States of America
Avino Silver & Gold Mines Ltd.,ASM,NYSE MKT,United States of America
American Strategic Minerals Co,ASMC,OTC BB,United States of America
Ascena Retail Group Inc.,ASNA,NasdaqGS,United States of America
American Strategic Income Port,ASP,NYSE,United States of America
Altisource Portfolio Solutions,ASPS,NasdaqGS,United States of America
Aspen Group, Inc.,ASPU,OTC BB,United States of America
Arista Power, Inc.,ASPW,OTC Markets,United States of America
Grupo Aeroportuario del Surest,ASR,NYSE,United States of America
AmeriServ Financial, Inc.,ASRV,NasdaqGM,United States of America
Astrotech Corp.,ASTC,NasdaqCM,United States of America
Astec Industries, Inc.,ASTE,NasdaqGS,United States of America
Ascent Solar Technologies, Inc,ASTI,NasdaqGM,United States of America
Aastrom Biosciences, Inc.,ASTM,NasdaqCM,United States of America
Astex Pharmaceuticals, Inc.,ASTX,NasdaqGS,United States of America
