Samson Holding Ltd.,0531.HK,HKSE,Hongkong
Wong's Kong King,0532.HK,HKSE,Hongkong
Goldlion Holdings Ltd.,0533.HK,HKSE,Hongkong
Frasers Property (China) Ltd.,0535.HK,HKSE,Hongkong
Tradelink Elec Commerce,0536.HK,HKSE,Hongkong
Ajisen (China) Holdings Ltd.,0538.HK,HKSE,Hongkong
Victory City Int'l,0539.HK,HKSE,Hongkong
Morning Star Resources Ltd.,0542.HK,HKSE,Hongkong
Pacific Online Limited,0543.HK,HKSE,Hongkong
Daido Group Ltd.,0544.HK,HKSE,Hongkong
Fufeng Group Ltd.,0546.HK,HKSE,Hongkong
Sun Innovation Holdings Ltd.,0547.HK,HKSE,Hongkong
Shenzhen Expressway Co Ltd,0548.HK,HKSE,Hongkong
Jilin Qifeng Chemical Fib,0549.HK,HKSE,Hongkong
Recruit Holdings Ltd.,0550.HK,HKSE,Hongkong
Yue Yuen Industrial holdings,0551.HK,HKSE,Hongkong
China Communications Serv,0552.HK,HKSE,Hongkong
Hans Energy Co., Ltd.,0554.HK,HKSE,Hongkong
REXLot Holdings Ltd.,0555.HK,HKSE,Hongkong
Pan Asia,0556.HK,HKSE,Hongkong
City e-Solutions Ltd.,0557.HK,HKSE,Hongkong
L.K. Technology Holdings Ltd.,0558.HK,HKSE,Hongkong
Hua Yi Copper Holdings Ltd.,0559.HK,HKSE,Hongkong
Shanghai Industrial Urban,0563.HK,HKSE,Hongkong
Art Textile Technology,0565.HK,HKSE,Hongkong
Apollo Solar Energy,0566.HK,HKSE,Hongkong
Daisho Microline Holdings Ltd.,0567.HK,HKSE,Hongkong
Shandong Molong Petroleum,0568.HK,HKSE,Hongkong
