Kimberly - Clark,KIMBERA.MX,Mexico,Mexico
Kimberly - Clark,KIMBERB.MX,Mexico,Mexico
Coca-Cola Co,KO.MX,Mexico,Mexico
Coca-Cola Femsa,KOFL.MX,Mexico,Mexico
Grupo Kuo, S.A.B. de C.V.,KUOA.MX,Mexico,Mexico
Grupo Kuo, S.A.B. de C.V.,KUOB.MX,Mexico,Mexico
Genomma Lab Internacional,LABB.MX,Mexico,Mexico
Grupo Lamosa, S.A.B. de C.V.,LAMOSA.MX,Mexico,Mexico
Lennar Corporation,LEN.MX,Mexico,Mexico
El Puerto de Liverpool,LIVEPOL1.MX,Mexico,Mexico
Eli Lilly and Company,LLY.MX,Mexico,Mexico
Logitech International S.A.,LOGIN.MX,Mexico,Mexico
L'Oreal SA,LRLCYN.MX,Mexico,Mexico
Las Vegas Sands Corp,LVS.MX,Mexico,Mexico
Lloyds Banking Group PLC,LYGN.MX,Mexico,Mexico
Grupo Industrial Maseca,MASECAB.MX,Mexico,Mexico
McDonald's Corporation,MCD.MX,Mexico,Mexico
Medtronic, Inc.,MDT.MX,Mexico,Mexico
Medica Sur, S.A.B. de C.V.,MEDICAB.MX,Mexico,Mexico
Megacable Holdings,MEGACPO.MX,Mexico,Mexico
Mercadolibre, Inc.,MELIN.MX,Mexico,Mexico
Mexichem, S.A.B. de C.V.,MEXCHEM.MX,Mexico,Mexico
Magna International Inc.,MGAN.MX,Mexico,Mexico
MGM Resorts International,MGM.MX,Mexico,Mexico
McGraw-Hill Companies, Inc.,MHP.MX,Mexico,Mexico
Grupo Minsa, S.A.B. de C.V.,MINSAB.MX,Mexico,Mexico
Markel Corporation,MKL.MX,Mexico,Mexico
3M Co,MMM.MX,Mexico,Mexico
Altria Group Inc.,MO.MX,Mexico,Mexico
Monsanto Company,MON.MX,Mexico,Mexico
Merck & Co Inc,MRK.MX,Mexico,Mexico
Morgan Stanley,MS.MX,Mexico,Mexico
Microsoft Corporation,MSFT.MX,Mexico,Mexico
ArcelorMittal SA,MTN.MX,Mexico,Mexico
Mitsubishi UFJ Finl Group,MTUN.MX,Mexico,Mexico
Micron Technology, Inc.,MU.MX,Mexico,Mexico
NII Holdings Inc,NIHD.MX,Mexico,Mexico
Nokia Oyj,NOKN.MX,Mexico,Mexico
Nestle SA,NSRGYN.MX,Mexico,Mexico
Novartis AG,NVSN.MX,Mexico,Mexico
Office Depot Inc,ODP.MX,Mexico,Mexico
Grupo Aeroportuario del,OMAB.MX,Mexico,Mexico
Oracle Corporation,ORCL.MX,Mexico,Mexico
Promotora Ambiental,PASAB.MX,Mexico,Mexico
Reaseguradora Patria, S.A.,PATRIA.MX,Mexico,Mexico
Petroleo Brasileiro SA,PBRN.MX,Mexico,Mexico
Priceline.com, Inc.,PCLN.MX,Mexico,Mexico
PepsiCo Inc,PEP.MX,Mexico,Mexico
Pfizer Inc,PFE.MX,Mexico,Mexico
Procter & Gamble Co,PG.MX,Mexico,Mexico
Koninklijke Philips,PHGN.MX,Mexico,Mexico
